t,state,route,x0,y0,yaw0,v0,s0,x1,y1,yaw1,v1,s1,x2,y2,yaw2,v2,s2,speed_ref0,gap01,des01,es01,ev01,tau01,h1,omega_s1,omega_v1,triggered1,trigger_norm1,u_bar1,u_feedback1,a1,solver_status1,solver_value1,solve_time_ms1,fallback_used1,gap12,des12,es12,ev12,tau12,h2,omega_s2,omega_v2,triggered2,trigger_norm2,u_bar2,u_feedback2,a2,solver_status2,solver_value2,solve_time_ms2,fallback_used2,a0,cmd0_throttle,cmd0_brake,cmd0_steer,cmd1_throttle,cmd1_brake,cmd1_steer,cmd2_throttle,cmd2_brake,cmd2_steer
106.71019957600001,DRIVING,A,120.83740997314453,169.96771240234375,-0.006813660718413552,3.004854176062386,100.813,111.78079986572266,170.01876831054688,-0.00686199553175254,2.6476008262803967,91.503,102.68276977539062,170.07528686523438,-0.0038601245636505064,3.1147667434301938,82.503,3.0,9.310000000000002,8.098488577407544,1.2115114225924586,0.3572533497819892,0.05160621287789277,1.170300502497046,0.6548186386336783,0.25160621287789275,0.0,0.7204017100914683,1.4999999998122304,0.13270198581856665,1.5,optimal,29.016885474140267,1.7382729997734714,False,9.0,8.771806413182272,0.22819358681772783,-0.46716591714979705,0.06392226019744805,1.2109434586515786,0.6917667805923442,0.2639222601974481,1.0,1.2068223354848677,-0.46528583644086696,1.2629175483169765e-12,-0.46528583643960403,optimal,1.7150180539714006,1.6954150000856316,False,0.03887037811009169,0.3771583451982532,0.0,-0.006612538837720322,0.5758061707662109,0.0,-0.0022411314047661637,0.0,0.09305716728792081,0.01383378327036639
106.812204527,DRIVING,A,121.13780975341797,169.96641540527344,-0.006266030534211894,3.00331412071315,100.813,112.05320739746094,170.01698303222656,-0.006775079732566981,2.785968749190647,92.003,102.97858428955078,170.0724334716797,-0.00510251469945634,2.8487128904452668,83.003,3.0,8.810000000000002,8.535541223833054,0.2744587761669486,0.21734537152250333,0.08153112779892088,1.269052721736439,0.7445933833967626,0.28153112779892087,True,0.0,1.3127065432245977,-1.4140943971341358e-11,1.3127065432104568,optimal,4.269716350493474,1.6785379998509597,False,9.0,8.231020257336384,0.7689797426636158,-0.06274414125461991,0.04066774072891021,1.1342035444054037,0.6220032221867307,0.24066774072891023,1.0,1.7616930823963377,0.7640385148273863,2.264946563634851e-11,0.7640385148500357,optimal,21.12094650426971,1.6762810000727768,False,0.04031686008829989,0.37553725407463234,0.0,-0.007995582609649403,0.5564675234629238,0.0,-0.009375540716435015,0.5033097937411559,0.0,0.009939246084952492
106.912691851,DRIVING,A,121.43799591064453,169.96583557128906,-0.005341206233789848,3.0005419888068685,101.313,112.3414535522461,170.0163116455078,-0.0058653605489527244,2.95558192669573,92.003,103.24969482421875,170.0694122314453,-0.006284486448625605,2.639218905107711,83.003,3.0,9.310000000000002,8.450240678309969,0.8597593216900332,0.044960062111138566,0.05071643930568862,1.1673642497087724,0.6521493179170659,0.25071643930568865,1.0,0.8795891782801607,1.4999999999998872,3.350916766287074e-13,1.5,optimal,27.019790833468985,1.767169000231661,False,9.0,8.046463729603747,0.9535362703962527,0.3163630215880189,0.04675910828606307,1.1543050573440081,0.6402773248581892,0.24675910828606307,1.0,1.8698802343207288,1.4999999998592637,1.7781620620382907e-11,1.4999999998770452,optimal,41.16690838401811,1.895404000151757,False,0.04294767545523314,0.37258930689090963,0.0,-0.00813828743022152,0.5730283037445337,0.0,-0.007906704118913034,0.5758952303104707,0.0,0.0025628802000004017
107.011973877,DRIVING,A,121.73777770996094,169.96563720703125,-0.004361644610290963,2.995949260122185,101.813,112.64753723144531,170.01596069335938,-0.004858356402807067,3.1441714802190206,92.503,103.50935363769531,170.06712341308594,-0.006727533464582011,2.592741453846777,83.503,3.0,9.310000000000002,9.021205006515162,0.2887949934848404,-0.1482222200968355,0.08452711212263195,1.2789394700046854,0.7535813363678958,0.28452711212263193,True,0.0,0.7699823556134191,-1.494326884454722e-11,0.7699823555984758,optimal,2.7214804120003926,1.672249999955966,False,9.0,8.33438772508114,0.6656122749188604,0.5514300263722438,0.08668095076738223,1.2860471375323614,0.7600428523021467,0.28668095076738226,True,0.0,1.5000000001536318,6.183253908886854e-12,1.5,optimal,27.53577817979831,1.6319819997079321,False,0.047331021405071456,0.3676779691157616,0.0,0.0076043434906329765,0.5048919331366182,0.0,-0.006105750540641085,0.5764029920522886,0.0,-0.007401377609244611
107.110130271,DRIVING,A,122.03694915771484,169.96365356445312,-0.004856965005167231,2.9882505503187207,101.813,112.97227478027344,170.0155487060547,-0.004011571304777073,3.323249881487163,93.003,103.77205657958984,170.0661163330078,-0.006166486566091777,2.665029415419022,83.503,3.0,8.810000000000002,8.559052949842082,0.2509470501579205,-0.33499933116844227,0.02150168594216264,1.0709555636091368,0.5645050578264879,0.22150168594216266,0.0,0.4972875769989535,0.3278571562227659,-0.07047246957119166,0.2573846866515742,optimal,2.7214804120003926,1.672249999955966,False,9.5,8.298780274311323,1.2012197256886772,0.658220466068141,0.07206138652906882,1.2378025755459272,0.7161841595872065,0.27206138652906886,True,0.0,1.5000000003070628,1.113109604489182e-11,1.5,optimal,80.63853737901371,1.6726019998714037,False,0.05470354296676906,0.42301597094451754,0.0,0.011958416947951675,0.4577568214341081,0.0,0.00978582661237472,0.5756234092909271,0.0,-0.009103792318862531
107.212063486,DRIVING,A,122.33586883544922,169.9603729248047,-0.00617073045893044,2.9945044813274984,102.313,113.3125,170.01296997070312,-0.00485195961470437,3.4602761441290504,93.003,104.04623413085938,170.06573486328125,-0.005200638661760851,2.8045497431410804,84.003,3.0,9.310000000000002,8.711722234851118,0.5982777651488842,-0.465771662801552,0.02202014576107529,1.0726664810115485,0.5660604372832259,0.22202014576107532,1.0,1.1185341955827388,0.20269080441159942,-8.785516758536004e-12,0.2026908044028139,optimal,8.96032477718444,1.6731780001464358,False,9.0,8.263350958321933,0.7366490416780671,0.65572640098797,0.04957325916822972,1.163591755255158,0.6487197775046891,0.24957325916822973,1.0,1.0088547451522651,1.4999999998866032,-5.865796737225537e-12,1.4999999998807374,optimal,36.18792796432304,1.649676999932126,False,0.048789786101792756,0.3660447704039565,0.0,0.0030534588446635793,0.45478096383484234,0.0,0.012191680299517059,0.574274262880101,0.0,0.005671173502533905
107.312015907,DRIVING,A,122.635986328125,169.95765686035156,-0.006775958783786166,3.0032908531931373,102.313,113.66421508789062,170.0089874267578,-0.006467589696690212,3.5649724875834394,93.503,104.33660888671875,170.06382751464844,-0.005498582929605368,2.9812489994014193,84.003,3.0,8.810000000000002,8.940073282655012,-0.13007328265500995,-0.5616816343903022,0.03188437161670683,1.1052184263351326,0.5956531148501205,0.23188437161670683,1.0,1.1901576230180506,-0.959501325312799,-1.2955481132337355e-11,-0.9595013253257545,optimal,5.930531336141943,1.687310000306752,False,9.5,8.883650882838635,0.6163491171613646,0.5837234881820201,0.09172501734943996,1.3026925572531518,0.7751750520483198,0.29172501734943995,True,0.0,1.4999999999541689,-4.405276143870651e-12,1.4999999999497635,optimal,25.416009878664397,1.6561470001761336,False,0.04042627856347011,0.3754160537774509,0.0,-0.0039249921305668945,0.0,0.1919002650651509,0.0009841771753417244,0.5728373639446308,0.0,0.010323146029346834
107.41005390800001,DRIVING,A,122.9362564086914,169.9560089111328,-0.006494146406185342,3.00226334734311,102.813,114.01863098144531,170.00595092773438,-0.006979217271905359,3.490724219734462,94.003,104.64580535888672,170.060546875,-0.006646980643836867,3.1788737406693603,84.503,3.0,8.810000000000002,9.41462115687074,-0.6046211568707385,-0.48846087239135194,0.08020363431931958,1.2646719932537547,0.7406109029579587,0.2802036343193196,True,0.0,-1.9537024499677358,-3.2235880631503737e-12,-1.9537024499709594,optimal,21.618434139244457,1.6768979999142175,False,9.5,8.632419303505362,0.8675806964946382,0.31185047906510155,0.04323482483305642,1.1426749219490862,0.6297044744991693,0.24323482483305642,0.0,0.5872417652403213,1.5000000000511395,-0.034551959369958335,1.4654480406811812,optimal,25.416009878664397,1.6561470001761336,False,0.04139109238428051,0.37433477015611283,0.0,-0.00991653034693285,0.0,0.3907404899941919,-0.010338433466647501,0.5688989040449831,0.0,0.0020158422220416484
107.511973068,DRIVING,A,123.23629760742188,169.9554901123047,-0.005460326516516649,2.998901844143599,103.313,114.35025787353516,170.00502014160156,-0.005985701100413381,3.1787752262257665,94.003,104.97535705566406,170.05764770507812,-0.007151280885013743,3.3876829145298015,85.003,3.0,9.310000000000002,8.422186737741317,0.8878132622586854,-0.1798733820821674,0.02320424026432332,1.0765739928722668,0.56961272079297,0.22320424026432334,1.0,2.7529720233164823,0.14613921801501845,3.075932841767326e-11,0.14613921804577779,optimal,28.507937560110374,1.6552629999750934,False,9.0,9.070542511434695,-0.07054251143469514,-0.20890768830403506,0.061082207455050726,1.2015712846016673,0.6832466223651522,0.26108220745505073,1.0,2.2119247336603878,0.17299668102213042,-4.0101943987735917e-11,0.17299668098202847,optimal,2.2469914909913635,1.626675999887084,False,0.044590011203097864,0.37075037895083485,0.0,0.00317986890695972,0.4359770341230112,0.0,-0.010314445002375992,0.4486702190361771,0.0,-0.008448127681974943
107.61253125900001,DRIVING,A,123.5358657836914,169.95382690429688,-0.005497017802316297,2.993187238093836,103.313,114.65265655517578,170.0049591064453,-0.00473460783738895,2.95225935349582,94.503,105.32393646240234,170.0563201904297,-0.006313203855614524,3.552064529535532,85.003,3.0,8.810000000000002,8.617508662399993,0.1924913376000088,0.04092788459801611,0.06828353322997324,1.2253356596589118,0.7048505996899197,0.2682835332299732,1.0,1.3013187298166753,0.3841693709743931,2.6417479315199347e-13,0.38416937097465725,optimal,1.5198491465712982,1.6588029998274578,False,9.5,9.504140134453886,-0.004140134453885835,-0.5998051760397121,0.08122255569042075,1.2680344337783884,0.7436676670712623,0.28122255569042076,True,0.0,-0.8584722294818313,-1.4712350088208482e-11,-0.8584722294965437,optimal,4.086952868271403,1.6204660000767035,False,0.05005295075990357,0.38389777776975403,0.0,0.008392142555598944,0.4655955617943861,0.0,0.006421135553002142,0.0,0.17169444589930874,-0.00872599579330602
107.708391425,DRIVING,A,123.83490753173828,169.9509735107422,-0.006361252067047138,2.9894625470566756,103.813,114.94266510009766,170.00314331054688,-0.005046668939605489,2.8828517273779175,95.003,105.6784439086914,170.05577087402344,-0.005100749835085514,3.499351998479432,85.503,3.0,8.810000000000002,8.548644490624914,0.2613555093750879,0.10661081967875807,0.0699846547382532,1.2309493606362356,0.7099539642147596,0.2699846547382532,0.0,0.3962235727326568,0.40356890725440886,0.07541419995963888,0.47898310721404774,optimal,1.5198491465712982,1.6588029998274578,False,9.5,9.15472787839975,0.34527212160024945,-0.6165002711015144,0.05675300786468539,1.1872849259534617,0.6702590235940562,0.2567530078646854,0.0,0.7297803383556629,-1.1751355982193439,0.020353163932794877,-1.154782434286549,optimal,4.086952868271403,1.6204660000767035,False,0.05364409450992261,0.42433293775197267,0.0,0.0018907643083009601,0.4746172087350093,0.0,0.007807739384202123,0.0,0.2309564868573098,-0.006925298157028419
107.81435012,DRIVING,A,124.13432312011719,169.94851684570312,-0.006760375130219999,3.0017885770534822,103.813,115.23125457763672,170.00051879882812,-0.005912455848057797,2.8969229904770466,95.003,106.01297760009766,170.05551147460938,-0.004112575070084555,3.227515768983807,86.003,3.0,8.810000000000002,8.176584387853644,0.6334156121463579,0.10486558657643563,0.029253755889090065,1.0965373944339971,0.5877612676672702,0.22925375588909008,1.0,0.9691449574322372,1.217534077915991,8.12362399571498e-12,1.2175340779241148,optimal,15.964004341715071,1.844136000272556,False,9.0,8.42158866147061,0.5784113385293903,-0.3305927785067606,0.018221434573737177,1.0601307340933326,0.5546643037212116,0.2182214345737372,1.0,1.286956094176144,-0.1854518964635788,1.7706525134997265e-11,-0.18545189644587226,optimal,9.71252828786834,1.7481879999650118,False,0.041925423127688884,0.3737373788931859,0.0,-0.0030959912371932193,0.5469736022022376,0.0,0.004183353400174301,0.0,0.037090379289174455,0.009423348346026936
107.91317123,DRIVING,A,124.43545532226562,169.94679260253906,-0.00652266511638981,3.015821643561046,104.313,115.52494812011719,169.99794006347656,-0.006502818844633565,2.9760940231775503,95.503,106.31906127929688,170.05332946777344,-0.004797447515993163,2.9498905278231975,86.003,3.0,8.810000000000002,8.945797083519334,-0.13579708351933206,0.039727620383495754,0.09873660238430326,1.3258307878682007,0.7962098071529098,0.2987366023843033,True,0.0,0.3665905361260737,-1.2129505733149415e-11,0.36659053611394415,optimal,1.161297117629194,1.6647279999233433,False,9.5,8.453532995393884,1.0464670046061162,0.026203495354352846,0.05173715028655528,1.1707325959456325,0.6552114508596658,0.2517371502865553,1.0,1.546086522939544,1.3428510352034753,2.0407069090122573e-11,1.3428510352238823,optimal,41.152931053656765,1.6217349998441932,False,0.02851490172769798,0.346142071146484,0.0,-0.008527126215104701,0.4640560772119073,0.0,-0.00469928991387562,0.5584739473185367,0.0,0.013203449587697468
108.011961427,DRIVING,A,124.73690032958984,169.94610595703125,-0.005636623619490693,3.0102449723883975,104.813,115.82872009277344,169.99642944335938,-0.006169476900682962,3.0804660598957936,95.503,106.599853515625,170.05007934570312,-0.0061896919578323445,2.73155356737883,86.503,3.0,9.310000000000002,8.810270930100593,0.49972906989940924,-0.07022108750739608,0.0717920557055683,1.2369137838283755,0.7153761671167049,0.2717920557055683,True,0.0,0.7207609966087979,3.54594409390785e-12,0.7207609966123438,optimal,8.227687978440043,1.646383000206697,False,9.0,7.953449653358097,1.0465503466419026,0.34891249251696355,0.02461648161637908,1.081234389334051,0.5738494448491372,0.2246164816163791,1.0,2.0345576438131676,1.5000000004882545,1.3349676919460762e-11,1.5,optimal,49.98139201957824,1.6398140001001593,False,0.03376151447977216,0.38288317197751254,0.0,-0.010560994613063689,0.4998213143899203,0.0,-0.00686107980582523,0.5749553023127144,0.0,0.0038837965594116677
108.110290461,DRIVING,A,125.0372543334961,169.94613647460938,-0.004416021470353068,3.0005328377389313,104.813,116.14268493652344,169.99557495117188,-0.005371158473674833,3.1875333772259835,96.003,106.86908721923828,170.04750061035156,-0.006836699662585989,2.6889443816389114,86.503,3.0,8.810000000000002,8.691084321738582,0.1189156782614198,-0.1870005394870522,0.04787124627370773,1.1579751127032356,0.6436137388211232,0.24787124627370774,0.0,0.6081275368679535,0.6970774884737259,-0.10158026796114362,0.5954972205125822,optimal,8.227687978440043,1.646383000206697,False,9.5,8.135453103185657,1.3645468968143426,0.49858899558707215,0.050319253205793286,1.1660535355791177,0.6509577596173799,0.2503192532057933,1.0,1.2737253635058527,1.5000000000935794,1.0054679311366499e-11,1.5,optimal,90.9229872520753,1.6212569998970139,False,0.04298537820807038,0.37254752708406824,0.0,-0.004967587583504912,0.48816572583255685,0.0,-0.007893147023910925,0.5753778956471943,0.0,-0.0035747243632273077
108.21186728800001,DRIVING,A,125.33696746826172,169.94593811035156,-0.0036659065191496976,2.994650934152237,105.313,116.46785736083984,169.99525451660156,-0.004374649366848417,3.3028351020397952,96.503,107.1418228149414,170.0458526611328,-0.00662250712968661,2.766561348942163,87.003,3.0,8.810000000000002,8.831305070871272,-0.02130507087126965,-0.3081841678875583,0.048486348803340226,1.1600049510510226,0.6454590464100207,0.24848634880334025,1.0,0.8656583374220171,-0.2631062041509245,-1.587894191135142e-11,-0.26310620416680347,optimal,1.5938377718144665,1.6863959999682265,False,9.5,8.472423730840399,1.027576269159601,0.5362737530976323,0.07731536174540317,1.2551406937598304,0.7319460852362095,0.27731536174540317,True,0.0,1.4999999999378868,-2.6763258276218953e-12,1.4999999999352105,optimal,56.00641949014627,1.6543209999326791,False,0.04859993194466885,0.36625669047076226,0.0,0.01235311880799971,0.0,0.0526212408333607,0.007475063202618237,0.5746220283044414,0.0,-0.010383796953437255
108.312057839,DRIVING,A,125.63591766357422,169.94337463378906,-0.004685980700508436,2.9858361996729603,105.313,116.79942321777344,169.9930877685547,-0.004897870015183817,3.2885461119258683,96.503,107.42652130126953,170.04542541503906,-0.005599878758380054,2.9108570215029763,87.503,3.0,8.810000000000002,9.20993369023233,-0.39993369023232717,-0.302709912252908,0.0849032817420497,1.280180829748764,0.7547098452261491,0.2849032817420497,True,0.0,-1.1166464734557706,-4.6982417956087374e-12,-1.1166464734604689,optimal,9.427151312287974,1.654984000197146,False,9.0,8.749666138286383,0.25033386171361727,0.377689090422892,0.08732293581091545,1.2881656881760208,0.7619688074327464,0.28732293581091545,True,0.0,1.500000000002043,-1.5784906715055057e-11,1.499999999986258,optimal,5.3220275461309505,1.6222389999711595,False,0.057044748701616826,0.4201097308895979,0.0,0.014831036798083336,0.0,0.22332929469209378,0.011347652171546322,0.5733751547272615,0.0,0.0024400394907996923
108.412631813,DRIVING,A,125.93451690673828,169.93960571289062,-0.006391675561609391,2.9904424223472144,105.813,117.11475372314453,169.98971557617188,-0.006203950272637276,3.0414637377115006,97.003,107.72781372070312,170.04376220703125,-0.00556631460626665,3.091740557894,87.503,3.0,8.810000000000002,8.668311917286758,0.1416880827132445,-0.051021315364286224,0.06245479485927118,1.206100823035595,0.6873643845778136,0.2624547948592712,1.0,0.9883710570137678,-0.33528334997364645,1.657373127628148e-11,-0.3352833499570727,optimal,1.0962812418002836,1.6640290000395908,False,9.5,8.439992622509198,1.0600073774908019,-0.05027682018249946,0.034133177313932304,1.1126394851359767,0.602399531941797,0.23413317731393232,1.0,1.746830573740441,1.4999999999979121,-6.853403955453527e-12,1.4999999999910587,optimal,38.92643978339175,1.6375529999095306,False,0.052716625049339425,0.42548460422419015,0.0,0.0032103155476102055,0.0,0.06705666999141455,0.0024513887125837508,0.5723162631274081,0.0,0.00774686239331289
108.51212057400001,DRIVING,A,126.2348861694336,169.93667602539062,-0.007088799588829664,3.0156537989346033,106.313,117.40291595458984,169.98716735839844,-0.006728925382370498,2.77183843823837,97.503,108.04830932617188,170.0408172607422,-0.006404665754004633,3.293112554628148,88.003,3.0,8.810000000000002,7.905576413026244,0.904423586973758,0.24381536069623344,0.014620859018170318,1.0482488347599621,0.5438625770545109,0.21462085901817032,1.0,1.8643053925824775,1.3877116605637245,2.1460483390356445e-11,1.387711660585185,optimal,36.53945543960219,1.6780599999037804,False,9.5,8.746539743700831,0.753460256299169,-0.5212741163897783,0.04172410636671628,1.1376895510101637,0.6251723191001488,0.2417241063667163,1.0,1.4128199284329015,0.8294824246205234,-2.264850529343221e-11,0.8294824245978748,optimal,14.925152093508444,1.6912189998947724,False,0.02868754829664693,0.3461395031236994,0.0,-0.009635802281605219,0.5637653274454305,0.0,-0.008287063715057691,0.511138182270713,0.0,0.001308243808046173
108.61204350400001,DRIVING,A,126.53744506835938,169.9356231689453,-0.006270098096658069,3.027221001027257,106.313,117.66654205322266,169.98622131347656,-0.006105296799006654,2.562155008462382,97.503,108.38845825195312,170.03814697265625,-0.006773758554994948,3.4805567792134378,88.503,3.0,8.810000000000002,8.041637585218616,0.7683624147813859,0.4650659925648748,0.05670919599021045,1.1871403467676944,0.6701275879706313,0.25670919599021047,1.0,1.422739726699688,1.5000000005216525,8.036582510584368e-12,1.5,optimal,31.757170430799704,1.695084999937535,False,9.0,9.584992728605934,-0.5849927286059344,-0.9184017707510557,0.0961563283267574,1.3173158834782994,0.7884689849802722,0.2961563283267574,True,0.0,-1.7617402261592081,-3.256737102219631e-11,-1.7617402261917754,optimal,36.8235320382442,1.664473999881011,False,0.01756260130348973,0.346316481315717,0.0,-0.011202431491676572,0.5767502568375096,0.0,-0.010094630951222658,0.0,0.3523480452383551,-0.007489350519988815
108.711974635,DRIVING,A,126.83953857421875,169.935546875,-0.004957710516669787,3.014149832599275,106.813,117.91881561279297,169.98605346679688,-0.005112382959651845,2.5172924533400907,97.503,108.73731231689453,170.03677368164062,-0.006025702612224211,3.4388717729465244,88.503,3.0,9.310000000000002,8.008073704966005,1.3019262950339971,0.4968573792591844,0.05907998143181954,1.1949639387250044,0.6772399442954586,0.25907998143181954,1.0,1.0047761841933165,1.5000000002356977,8.069134249666377e-12,1.5,optimal,83.28321628554176,1.6748250000091502,False,9.0,8.565763423118408,0.4342365768815917,-0.9215793196064337,0.01118157865207475,1.0368992095518466,0.5335447359562242,0.21118157865207476,1.0,2.2489519326977194,-1.5354616639818137,1.207648425705088e-11,-1.5354616639697372,optimal,6.174889774841618,1.6782509997028683,False,0.0299094621470761,0.3600568958229527,0.0,0.005204065797222574,0.5772789249407765,0.0,-0.005902295371219245,0.0,0.30709233279394743,-0.007562997566464869
108.81208738800001,DRIVING,A,127.13975524902344,169.9337921142578,-0.005145722407548275,2.994470414137881,106.813,118.17403411865234,169.9857177734375,-0.004408349277759577,2.588482848607791,98.313,109.0658187866211,170.03619384765625,-0.005039539262054373,3.1648520194003757,89.003,3.0,8.5,8.137891953143196,0.36210804685680387,0.40598756553008997,0.0643186055972966,1.2122513984710788,0.6929558167918898,0.2643186055972966,1.0,1.4453640045248908,1.5000000000030536,-1.5393819552400602e-11,1.4999999999876596,optimal,9.06069853303354,1.6857079999681446,False,9.310000000000002,8.728246249054944,0.5817537509450581,-0.5763691707925847,0.05394423596781446,1.1780159786937876,0.6618327079034434,0.25394423596781446,1.0,0.8371315928727394,-0.7122942945121837,1.5447465528950487e-11,-0.7122942944967363,optimal,8.727035774662735,1.6866900000422902,False,0.048632557614710976,0.366217895967144,0.0,0.011134847984465653,0.576450712035543,0.0,0.007888909135399044,0.0,0.14245885889934726,-0.006867165451490585
108.91222210900001,DRIVING,A,127.4381332397461,169.9306182861328,-0.006316437099625449,2.9770003668423484,107.313,118.44051361083984,169.98382568359375,-0.004948191796367354,2.725944471223301,98.313,109.36473083496094,170.03587341308594,-0.004189041342957779,2.8695237837425314,89.003,3.0,9.0,8.530879199491912,0.46912080050808846,0.2510558956190474,0.08948077160111391,1.295286546283676,0.7684423148033417,0.2894807716011139,True,0.0,1.4999999999982991,-4.74031924824203e-12,1.499999999993559,optimal,10.649421436890766,1.706350999938877,False,9.310000000000002,8.397569522899593,0.9124304771004095,-0.1435793125192304,0.055763211044701375,1.1840185964475145,0.667289633134104,0.2557632110447014,1.0,1.52874244069668,0.7356901924280341,2.1414947593001445e-11,0.7356901924494491,optimal,28.593477018648457,1.6582119997110567,False,0.06534410071125529,0.4098031448782614,0.0,0.0034861894480329083,0.5750098599522585,0.0,0.011407644920503926,0.5005016298949174,0.0,-0.002102012789331126
109.012124184,DRIVING,A,127.73546600341797,169.9278106689453,-0.006904570218936928,2.9771198262215406,107.813,118.72293853759766,169.9807586669922,-0.006158667171430222,2.9006453664404135,98.813,109.63755798339844,170.0352325439453,-0.0038338986686970297,2.652992611254959,89.503,3.0,9.0,8.636719531690245,0.363280468309755,0.0764744597811271,0.07689763799776651,1.2537622053926296,0.7306929139932996,0.2768976379977665,True,0.0,1.2170911158884032,-8.291045627828452e-12,1.217091115880112,optimal,5.304790431494238,1.7499870000392548,False,9.310000000000002,8.432516933350719,0.8774830666492832,0.2476527551854546,0.08903888029768388,1.2938283049823567,0.7671166408930516,0.2890388802976839,True,0.0,1.499999999745476,1.5559692423394722e-11,1.4999999997610358,optimal,33.31370246155607,1.6873230001692718,False,0.06534501516991498,0.4098038518779688,0.0,-0.007273901209050003,0.5469215448047821,0.0,0.002551679210829389,0.5757492826080433,0.0,0.012900183642777821
109.11205872800001,DRIVING,A,128.03378295898438,169.92649841308594,-0.0062280289939618755,2.9971455209196938,107.813,119.02359771728516,169.97813415527344,-0.006696968489586847,3.0864398700755244,98.813,109.8985824584961,170.03282165527344,-0.004850475630604762,2.6039535921617065,90.003,3.0,9.0,9.017589147568254,-0.017589147568253694,-0.08929434915583068,0.0914213331874063,1.3016903995184408,0.7742639995622189,0.2914213331874063,True,0.0,0.32907027969535496,-1.1360325180564956e-11,0.32907027968399466,optimal,0.7720423228624971,1.6533760003767384,False,8.810000000000002,8.349935797545978,0.46006420245402424,0.48248627791381793,0.08681230511683084,1.2864806068855419,0.7604369153504925,0.28681230511683087,True,0.0,1.5000000000137443,4.3438141972274015e-12,1.5,optimal,14.392232159800415,1.6928039999584144,False,0.04633487760207099,0.3687964362474516,0.0,-0.00889050728490343,0.46153887169943114,0.0,-0.004123565011699754,0.5762783205333684,0.0,0.010433633306560301
109.21927953000001,DRIVING,A,128.3338165283203,169.92611694335938,-0.0050512509290669165,3.015118973915651,108.313,119.34125518798828,169.9764404296875,-0.0063658439393329234,3.239605365235134,99.313,110.16246795654297,170.02992248535156,-0.006017670476764641,2.6755348251063626,90.003,3.0,9.0,8.986757965443902,0.013242034556098403,-0.22448639131948323,0.06988810466879455,1.230630745407022,0.7096643140063836,0.26988810466879454,0.0,0.38310941777326163,-0.07433459866841063,-0.053418885109148974,-0.1277534837775596,optimal,0.7720423228624971,1.6533760003767384,False,9.310000000000002,8.03219057404863,1.2778094259513715,0.5640705401287716,0.04039472731407206,1.133302600136438,0.6211841819422161,0.24039472731407208,1.0,1.5692557168649226,1.5000000006227527,1.3821610522768425e-11,1.5,optimal,84.18683751749144,3.145341000163171,False,0.029184502386333383,0.34613132030090943,0.0,-0.008022180694280208,0.0,0.02555069675551192,-0.009627625235021574,0.575514813668037,0.0,0.003603154440563082
109.31180741,DRIVING,A,128.6343231201172,169.92628479003906,-0.0038860617761030075,3.0145947191506712,108.313,119.66712951660156,169.97589111328125,-0.005278936117957829,3.237330436952282,99.313,110.43777465820312,170.02743530273438,-0.006582650219200594,2.8149560899901935,90.503,3.0,9.0,9.270791510426369,-0.27079151042636873,-0.22273571780161072,0.09673711978555459,1.3192324952923302,0.7902113593566638,0.2967371197855546,True,0.0,-0.7631038549925441,-8.65759131052357e-12,-0.7631038550012017,optimal,4.5419799624444215,1.6826179999043234,False,8.810000000000002,8.575768764934168,0.23423123506583465,0.4223743469620884,0.08190156011931654,1.2702751483937447,0.7457046803579497,0.28190156011931655,True,0.0,1.5000000000040667,-1.859594700448497e-11,1.4999999999854707,optimal,5.457014084356671,1.6394720000789675,False,0.02960957081731079,0.35207724906481064,0.0,-0.0012287345122639556,0.0,0.15262077100024035,-0.006418782646474028,0.5741814769793788,0.0,-0.006657716324606796
109.41227812800001,DRIVING,A,128.93382263183594,169.9261474609375,-0.0034192970219853844,2.998434902509735,108.813,119.97828674316406,169.9755096435547,-0.004382375134752899,3.0103207778947243,99.813,110.72923278808594,170.0262451171875,-0.006061764518156867,2.991846353665814,90.503,3.0,9.0,8.349737414437215,0.6502625855627855,-0.011885875384989308,0.034166965520839816,1.1127509862187714,0.6025008965625195,0.23416696552083982,1.0,1.6677760431647435,0.5604717348155828,1.978600928931318e-11,0.5604717348353688,optimal,16.171494877392025,1.7516500001875102,False,9.310000000000002,8.521187774337848,0.7888122256621539,0.018474424228910102,0.05361454839290022,1.1769280096965706,0.6608436451787006,0.2536145483929002,1.0,1.2662234467556015,1.4999999999957248,-8.799223849553784e-12,1.4999999999869256,optimal,22.242599503726787,1.6736830002628267,False,0.04496922211365154,0.3703244254108491,0.0,0.01575263355634064,0.48363336322464584,0.0,0.010049585015203468,0.572760227884377,0.0,-0.008444816643581562
